"","date","PAR_fnf","DNP_fnf","FOL_fnf","ISB_fnf","KWH_fnf","EXC_fnf","MIL_fnf","NHG_fnf","NML_fnf","ORO_fnf","PFT_fnf","SHA_fnf","SUC_fnf","YRS_fnf"
"916",2009-04-03,39.5581607667464,87.2359627557922,137.817179295304,20.5027146033239,21.9831414464212,50.7956325825535,76.7762682550113,7.74240812502005,55.9995636248556,222.503353094916,77.9316173821778,184.732804347635,5.24365683106474,122.983620640007
"917",2009-04-04,32.1917759496483,68.8130177283874,113.854946203809,16.9628497127011,16.3671107826165,39.0343743700526,59.8171635238302,7.32775469079512,43.9134849226833,180.522417696344,63.2277235575874,164.00180646548,4.08078783814102,102.320364734387
"918",2009-04-05,32.5836785191404,71.1621546999159,117.401983241653,18.2378150054836,15.4890167700284,38.9735887690592,58.4192386264401,6.95930888944993,46.0450794956101,196.389856480859,57.5485034242095,174.337446627463,4.3318600700807,107.298737993769
"919",2009-04-06,38.5859601763367,87.4352839974138,139.973130998674,23.1464814687333,19.2330577126042,50.5135198754437,71.9532445681913,6.35548520947651,57.4522988349655,241.497231098919,58.355695397146,204.208434779795,5.68977793744058,127.587468414637
"920",2009-04-07,45.8334549943728,104.971153378856,158.402118862863,25.1033441842495,24.1846943064916,61.7474875167353,86.1377773584011,6.18006439590095,70.06035867483,258.023166384185,68.5455033465311,233.11512344853,6.4966572817844,135.957299778633
"921",2009-04-08,61.3531863520203,141.487464519466,193.888892117639,23.0702708277339,58.4365507097796,89.8134175641967,121.80129987698,33.3381026613166,87.2986659141576,289.038988722,118.543884310746,279.908062226957,17.8319583068484,179.37907448978
"922",2009-04-09,57.8103889418405,126.391209884548,217.395695343804,24.7848123379509,31.3127748925036,74.0459264563269,93.5389738708595,26.8093159005449,79.9157781452539,298.835185364366,85.2632568378399,376.811832887765,11.8619559710748,193.290253176931
"923",2009-04-10,54.6528514040678,119.219706363189,190.409705911266,18.3921890176243,47.5359338539619,73.6267909320445,93.0487466627381,24.9106164345905,70.693210617355,313.355652259762,88.9894318521946,379.986345922722,21.1920280104026,173.657259387211
"924",2009-04-11,48.2809781163331,114.50746264171,168.120235141115,19.0636188358263,31.7580815894318,65.0494856404681,83.8133869098323,20.5363216307506,65.2973201922842,306.704439586561,73.680611820947,316.069029812705,16.7725730498313,160.223506564855
"925",2009-04-12,44.5843289901709,100.369763001948,164.25879430458,22.0558799160407,24.3840319634305,57.0666533859898,74.0781181819627,14.7820888057178,63.2080693765542,292.723920510963,65.4996268917631,283.271539377727,12.4321608960549,156.177569252199
"926",2009-04-13,49.040779255862,99.4826581809231,175.632717137834,22.3618677599305,24.6396764494935,58.7433300758236,76.0854719849388,11.659711607488,70.9800999179294,295.930618000874,77.7586081408884,281.229021978167,10.410680580162,160.3963689274
"927",2009-04-14,45.6170503628318,94.8389924128839,155.523477197874,22.9977961024401,27.5400160573333,59.4601758272277,78.6764962643016,9.776211382239,64.7035342504195,239.754703913083,77.6396374616189,223.757486428616,10.1795331805644,135.489085762591
"928",2009-04-15,35.5841074859467,75.5658430304628,122.806411989006,19.0084020285417,22.8448005157139,46.676192872847,64.5838968926206,8.50765191167609,48.5851344344865,186.188971452035,63.0051412861549,179.811398580394,7.87691343556819,105.131802274293
"929",2009-04-16,31.0243596223147,66.2054861984008,109.767005505648,15.9378033444167,17.7720940882371,38.8576386574196,53.8876708455109,7.73871730483968,41.5719636240945,181.754606982858,51.4551655036199,169.51181878481,6.32109448779005,98.367419670593
"930",2009-04-17,30.4307239182234,71.4116551223908,123.519427895606,14.7930016475973,16.8923724761195,38.5326847036904,52.0407427395838,6.89437096064618,43.0337847234301,211.084463721284,46.6204719676981,192.436243389519,5.71276848029486,115.539059140498
"931",2009-04-18,38.9532092863734,90.4629355501042,161.311488078881,17.9535053948577,22.3532766074069,50.0950203509764,68.0590375738189,6.47225863102671,61.1302684085142,273.384521076167,50.2591629849444,250.743383390378,6.02992256742733,152.565209907955
"932",2009-04-19,54.5108361851629,118.175768640622,212.253091224629,25.8474606059885,33.6934473820595,76.3361755483754,99.2140743463124,5.76360700652942,86.3477201224565,332.277120769963,71.5713468198602,298.710315408127,7.49396026180247,195.210957254009
"933",2009-04-20,66.8615998685113,151.194450696628,266.980926256665,36.8898221360162,47.8507517852382,101.075303414672,134.523234445293,5.25587416161846,110.285847994044,371.547242674567,103.645276485182,337.777455640422,9.14890005061116,237.77371338614
"934",2009-04-21,71.2770322825789,185.674283921919,294.943144123813,50.3196211578096,56.29944736532,116.443214360398,169.051616835443,4.7023204907777,129.647851551755,405.90442397826,140.589234598315,362.90599450247,10.1439632273656,272.248082601143
"935",2009-04-22,75.3573341122041,204.294833400127,291.635419889685,61.2810513311344,62.0075484489683,131.115037901771,204.821102980435,4.15712306341491,143.088747402011,408.03245418168,185.053921285607,390.043181737044,10.6257853416703,270.592198552489
"936",2009-04-23,71.1168006264025,194.724276281229,262.209903639587,56.3256522422877,60.4584664325019,121.272843801286,196.21886671603,3.64504489585823,132.737406871713,387.063754352212,186.950689078561,313.37398374321,9.74911675668109,245.731562096509
"937",2009-04-24,56.6289239269074,146.653349695856,207.508328855994,42.2189182956229,44.4307895758221,87.7530171720882,141.191311350207,3.6552593750832,102.894705365506,310.689453888051,137.48321798276,225.563979663836,7.83572636702337,196.687617461923
"938",2009-04-25,44.2064720920022,111.154677901131,172.352958538121,31.45646868769,32.0764873274527,59.7233321759889,95.6266705403891,3.6144517496779,81.1782696355342,255.103842103051,90.6262072181915,190.469037844048,6.37656793992095,164.897080939362
"939",2009-04-26,45.5207236059459,113.53843531166,172.362237078168,28.5969614257751,30.3836192075659,57.1147604361403,93.5093281142258,3.40539681500458,85.3800878922691,241.31960170837,87.82036161111,179.565675803066,6.30535425410511,161.073079102294
"940",2009-04-27,48.3773748776791,121.203465996918,173.047834160188,25.8423001799546,33.5442498316524,62.2627876588652,101.648002714225,3.35325333872119,91.7681139861333,232.248247623684,101.8295884222,177.416176210222,6.30001962775928,158.845791138909
"941",2009-04-28,43.3608769693488,111.47371063106,148.750175390868,23.8728991425648,34.0696975157601,59.8388800501197,100.647138741398,3.18801823427424,81.3635611501017,208.570537704013,105.123054052961,166.750770720714,5.38969583267113,136.92659472095
"942",2009-04-29,38.7186095380871,111.812476830533,133.703902939681,27.0865615112961,34.9144668789175,57.0297224214213,99.6284618644844,3.0953793703698,74.2277261445533,190.224980317638,111.62233917324,150.986905394994,4.92384363464749,124.141682631856
"943",2009-04-30,46.9188526005062,141.115369022565,152.208635416977,38.2411675634869,41.8078826518402,69.569400128788,123.743252630722,3.01812203267977,87.5238831469043,193.627779461106,145.981086978333,143.86525151033,5.17837833042755,139.427620283657
"944",2009-05-01,70.475904549573,198.296384240211,210.809789108036,60.3130431479167,50.1131674764947,94.738525994718,179.11159104151,14.6091452173749,133.505893905958,246.745079597754,182.176728107325,129.042348269095,17.7231292971964,209.649796643318
"945",2009-05-02,177.133706723383,433.072123422997,605.708307592786,53.7123961727275,95.6848345860907,210.287090968569,325.636538923498,55.6123765194141,299.539398149153,568.461065521781,262.996322461866,260.505950045048,58.0862824345182,552.507752958397
"946",2009-05-03,398.818008843161,825.498357416063,1339.89450274546,46.482109872756,71.7738327065887,404.265474796638,457.749052671471,153.863507987245,603.622274503419,1089.20515601159,248.897289753878,667.415629785514,42.0127361818644,1114.66571886172
"947",2009-05-04,151.607644877373,333.431723656078,484.531380054359,39.9800127876528,58.2029046835977,178.085839861644,277.095081208607,59.6008030063128,248.289439374753,557.332526977392,188.982088676843,418.987374152714,35.9202323167405,452.814937190868
